place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress,cleaned_street
ChIJaTSC-2svdTERMIoIS8x94_M,Nhà May Dũng,Thợ may quần áo,0906 333 653,,"248 Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",248 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7620534,106.70570769999999",10.7620534,106.70570769999999,205,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJuV3RlzovdTERRB3uOEGcXOI,May Nail Studio,Cửa hàng chăm sóc sức khỏe và làm đẹp,0932 642 478,,"đường 38 Tân Vĩnh, Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 6, Quận 4",đường 38 Tân Vĩnh,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.757860599999999,106.70142969999999",10.757860599999999,106.70142969999999,6,Đường Số 38,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Số 38
ChIJwZm21BIvdTERPCIaSmnfp6E,Nhà may Thúy Hiệu,Cửa hàng quần áo,,,"chung cư, Số 009 lô C3, Đường Tân Vĩnh, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4","chung cư, Số 009 lô C3, Đường Tân Vĩnh",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.759175299999999,106.6999822",10.759175299999999,106.6999822,31,Đường Nội Bộ B,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Nội Bộ B
ChIJY7Y-p3IvdTERP5xP8uVkciY,Lam Nguyen Tailor,Cửa hàng quần áo,0903 887 978,,"126 Đ. Khánh Hội, Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 6, Quận 4",126 Đ. Khánh Hội,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.757334,106.7003841",10.757334,106.7003841,128,Đường Số 38,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Số 38
ChIJg9kNXG8vdTERuyhA3jEBzik,Giang tailor,Cửa hàng quần áo,,,"332/12 Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",332/12 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7605296,106.7112148",10.7605296,106.7112148,12,Hẻm 9 Đường Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Tất Thành
ChIJzU3X9EwvdTERQTjmeRxWaTc,Xưởng may Hồng Nhi,Cửa hàng quần áo,0938 619 843,,"23 Đoàn Văn Bơ, Phường 9, Quận 4, Thành phố Hồ Chí Minh","Phường 9, Quận 4",23 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7624581,106.7042089",10.7624581,106.7042089,30,Hẻm 168 Đoàn Văn Bơ,Phường 9,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJNWWphmsvdTERXQ35VlSUV6I,Tiệm Phụ Liệu May Hùng,Cửa hàng,,,"155 Đ. Hoàng Diệu, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",155 Đ. Hoàng Diệu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.762082,106.70321899999999",10.762082,106.70321899999999,H151,Hẻm Lô R Lô T Hoàng Diệu,Phường 8,Quận 4,Hồ Chí Minh,True,Hẻm Lô R Lô T Hoàng Diệu
ChIJw_HpU2kvdTERIzBwGOc_Gnk,Tiệm Phụ Liệu May Hùng,Cửa hàng,028 3826 2361,,"257 Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",257 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7618682,106.70622999999999",10.7618682,106.70622999999999,257,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJXbQb1qEvdTER7rYUUwd0Jgs,Tiệm may Yến,Thợ may quần áo,0976 772 223,,"B156/13 Nguyễn Thần Hiến, Phường 16, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 16, Quận 4",B156/13 Nguyễn Thần Hiến,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7537364,106.7158091",10.7537364,106.7158091,B166,Hẻm B144 Đường Nguyễn Thần Hiến,Phường 18,Quận 4,Hồ Chí Minh,True,Hẻm B144 Đường Nguyễn Thần Hiến
ChIJ457Df50vdTERpcnI5TIRJd4,Cửa Hàng Phụ Liệu May Tư Duy,Cửa hàng may,028 3771 7567,,"160 Số 17, Tân Quy, Quận 7, Thành phố Hồ Chí Minh","Tân Quy, Quận 7",160 Số 17,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7451399,106.7088757",10.7451399,106.7088757,4A/7,Hẻm 7 Đường Số 17,Phường Tân Quy,Quận 7,Hồ Chí Minh,True,Đường Số 17
ChIJuaFlbigvdTERBQVUsA-nIeM,Tiệm may Kim Khuyên,Cửa hàng quần áo,0983 686 627,,"232/38/37, Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4","232/38/37, Đoàn Văn Bơ",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761309599999999,106.70430479999999",10.761309599999999,106.70430479999999,232/38/37,Hẻm 198 Đoàn Văn Bơ,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJ0xGYvmsvdTERNOWUU7HeOMw,Nhà May Niệm 2,Cửa hàng quần áo,,,"101 Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",101 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.763327,106.70397299999999",10.763327,106.70397299999999,130/6,Đường Hoàng Diệu,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Hoàng Diệu
ChIJOXMWu28vdTERMVrrRBBdJ7k,Cơ Sở May Công Nghiệp Ada,Cửa hàng quần áo nam,028 3940 3590,,"204/34b Đoàn Văn Bơ, Phường 14, Quận 4, Thành phố Hồ Chí Minh","Phường 14, Quận 4",204/34b Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.758269,106.70990959999999",10.758269,106.70990959999999,204/34,Hẻm 576 Đoàn Văn Bơ,Phường 14,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJfSDIg20vdTERCvdWyKaeTLQ,Cơ Sở May Thêu Thiên Thúy Vân,Cửa hàng quần áo,028 3940 7469,,"11 Số 3, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",11 Số 3,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7567489,106.7029651",10.7567489,106.7029651,11,Đường Số 3,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Số 3
ChIJ4TqOq8ovdTERwxeeQyNJxss,Máy tính Laptop,Cửa hàng máy tính,0938 912 615,,"394 Tôn Đản, phường 04, quận 04, Thành phố Hồ Chí Minh 700000","phường 04, quận 04",394 Tôn Đản,Thành phố Hồ Chí Minh,700000.0,"quận 04, Thành phố Hồ Chí Minh",VN,"10.760654599999999,106.7075783",10.760654599999999,106.7075783,5,Hẻm 10 Đường Tôn Đản,Phường 14,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJSZA8YxMvdTERi3W6MoZTSF0,Nhà May Lộc,Cửa hàng,0989 015 647,,"180 Đ. Bến Vân Đồn, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",180 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7617542,106.6977567",10.7617542,106.6977567,176,Đường Bến Vân Đồn,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJ0a35EeMvdTERvqj10GgVKJA,"Cơ Sở Sửa Chữa Máy Vi Tính, Photocopy Quận 4-HCM",Cửa hàng máy tính,0909 190 199,,"G55 Đ. Số 50, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",G55 Đ. Số 50,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761128,106.6989268",10.761128,106.6989268,54,Đường Số 50,Phường 6,Quận 4,Hồ Chí Minh,True,Đường Số 50
ChIJq_QqxtgvdTER1aU-_xKHBgc,Nhà may DÒN,Cửa hàng may vá,0909 930 420,,"324 Đ. Tôn Thất Thuyết, Phường 1, Quận 4, Thành phố Hồ Chí Minh","Phường 1, Quận 4",324 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7541789,106.6913481",10.7541789,106.6913481,2D,Hẻm 26 Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJG2vKBhMvdTERKQRcvRij2wk,Tiệm Cài Đặt & Sửa Chữa Máy Vi Tính Laptop,Cửa hàng máy tính,0909 795 067,,"QM5W+WVW Đ. Số 50, Phường 5, Quận 4, Thành phố Hồ Chí Minh","Phường 5, Quận 4","QM5W+WVW, Đ. Số 50",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7598573,106.69721799999999",10.7598573,106.69721799999999,1A,Đường Bến Vân Đồn,Phường 2,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJi4V_DhAvdTERjUbAS1F2T-4,Nhà May Cao Nguyễn,Thợ may quần áo,028 3836 5434,,"20 Đ. Nguyễn Cảnh Chân, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh","Cầu Kho, Quận 1",20 Đ. Nguyễn Cảnh Chân,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.757112699999999,106.68935479999999",10.757112699999999,106.68935479999999,339,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
ChIJh5ytbAgvdTERfVKVJlK0JAs,Cửa Hàng Máy May Đức Hoài,Thương gia vải,0908 447 893,,"251C Dương Bá Trạc - Phường 1 - Quận 8 - Thành phố Hồ Chí Minh, Phường 1, Quận 8, Thành phố Hồ Chí Minh","Phường 1, Quận 8",251C Dương Bá Trạc - Phường 1 - Quận 8 - Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.74757,106.6891471",10.74757,106.6891471,155,Hẻm 157 Dương Bá Trạc,Phường 1,Quận 8,Hồ Chí Minh,True,Đường Dương Bá Trạc
ChIJ0d-xMwgvdTERndSZY4KtJGY,Cơ Sở May Mui Nệm Ađam,Cửa hàng nội thất,,,"phường 1, Quận 8, Thành phố Hồ Chí Minh","phường 1, Quận 8",,Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.7469836,106.69080129999999",10.7469836,106.69080129999999,231D/33,Hẻm 157 Dương Bá Trạc,Phường 1,Quận 8,Hồ Chí Minh,True,Đường Dương Bá Trạc
ChIJZcoF30AvdTERS4eDxDNzOcQ,"Cơ Sở Sửa Chữa Máy Vi Tính, Photocopy",Cửa hàng máy tính,0908 217 899,,"44F Đ. Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4",44F Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753971,106.697818",10.753971,106.697818,44F,Đường Tôn Thất Thuyết,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJZxgaPAwvdTERSWhhCsR3NpM,Nhà May Thảo Ly,Cửa hàng may,,,"QM3W+42V Đ. Tôn Thất Thuyết, Phường 1, Quận 4, Thành phố Hồ Chí Minh","Phường 1, Quận 4","QM3W+42V, Đ. Tôn Thất Thuyết",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7528714,106.6950572",10.7528714,106.6950572,327,Đường Tôn Thất Thuyết,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJ6cVC9HIvdTER9zq86Inxmxk,Nhà May Vũ Sơn,Cửa hàng quần áo,,,"86 Đ. Khánh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",86 Đ. Khánh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7545801,106.7021532",10.7545801,106.7021532,66,Hẻm 188/74 Đường Khánh Hội,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Khánh Hội
ChIJJR8i-HEvdTERPnlQDM3_G1A,Công Ty Tnhh May Trang Bị Bảo Hộ Lao Động & Tm Kiến Phú,Cửa hàng quần áo,,,"287 Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh","Phường 15, Quận 4",287 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755287899999999,106.7066047",10.755287899999999,106.7066047,243/68A,Hẻm 243 Tôn Đản,Phường 15,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJY555228vdTER24t6TKxS5jg,Nhà May Khánh Hưng,Cửa hàng quần áo,028 2211 7823,,"159 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh","Phường 16, Quận 4",159 Xóm Chiếu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756461,106.7097974",10.756461,106.7097974,1TER,Đường Xóm Chiếu,Phường 16,Quận 4,Hồ Chí Minh,True,Đường Xóm Chiếu
ChIJvYOPEbovdTERapMIMxSZRK0,Nhà may Hoàng Như,Cửa hàng quần áo nữ,,,"QP65+2JP Đoàn Văn Bơ, Phường 14, Quận 4, Thành phố Hồ Chí Minh","Phường 14, Quận 4","QP65+2JP, Đoàn Văn Bơ",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760092199999999,106.70906579999999",10.760092199999999,106.70906579999999,118,Hẻm 10 Đường Đoàn Văn Bơ,Phường 14,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJ6eHPNGIvdTER41Ke7eh9bio,Gà Nướng Muối Ớt Siêu Ngon,Quán ăn nhỏ,0376 640 763,http://0.0.0.40/8khanh%2520h%25E1%25BB%2599i%2520P4.Q4.%2520TP.%2520HCM,"Số 12 Đ. Khánh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",Số 12 Đ. Khánh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7534946,106.70237379999999",10.7534946,106.70237379999999,12/1,Đường Khánh Hội,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Khánh Hội
ChIJ1-o_hmsvdTERQ6OvLgkOutY,Bạch tuộc nướng 20 Thước Quận 04,Nhà hàng,0938 931 992,https://www.facebook.com/profile.php?id=100047722280321,"545 Lô R, đường số 20, Phường 9, Quận 4, Thành phố Hồ Chí Minh","Phường 9, Quận 4","545 Lô R, đường số 20",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7615082,106.7039513",10.7615082,106.7039513,546S,Hẻm 188 Đoàn Văn Bơ,Phường 9,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJ1-o_hmsvdTERQ6OvLgkOutY,Bạch tuộc nướng 20 Thước Quận 04,Nhà hàng,0938 931 992,https://www.facebook.com/profile.php%3Fid%3D100047722280321,"545 Lô R, đường số 20, Phường 9, Quận 4, Thành phố Hồ Chí Minh","Phường 9, Quận 4","545 Lô R, đường số 20",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7615082,106.7039513",10.7615082,106.7039513,546S,Hẻm 188 Đoàn Văn Bơ,Phường 9,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJS8k1HW4vdTER8VXHVwmtuew,Nem Nướng & Bún Thịt Nướng 243 Tôn Đản,Nhà hàng món nướng,0765 118 220,https://www.foody.vn/ho-chi-minh/nem-nuong-bun-thit-nuong-243-ton-dan,"243/26 Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh","Phường 15, Quận 4",243/26 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756223,106.70652899999999",10.756223,106.70652899999999,26,Hẻm 243 Đường Tôn Đản,Phường 15,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJmzHl-OkvdTER3NZm1icTkao,Xiên nướng Chuẩn Vị,Nhà hàng,0362 213 389,https://www.facebook.com/xnchuanvi,"Chung cư B2, Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4",Chung cư B2,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7554739,106.7008867",10.7554739,106.7008867,B2,Đường Vĩnh Hội,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Hội
ChIJCeuf3A0vdTERB7Wpnz-uGP8,Quán Nướng Ốc Tiêu,Nhà hàng,,https://www.foody.vn/ho-chi-minh/quan-nuong-oc-tieu,"64/1 Nguyễn Khoái, Phường 1, Quận 4, Thành phố Hồ Chí Minh","Phường 1, Quận 4",64/1 Nguyễn Khoái,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753169399999999,106.6953551",10.753169399999999,106.6953551,288A,Đường Nguyễn Khoái,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Nguyễn Khoái
ChIJtf-ZTW4vdTERpeAW_qNBeqk,VÚ HEO NƯỚNG DƯƠNG BÁ TRẠC,Nhà hàng món nướng,0938 666 337,https://www.facebook.com/VuHeoNuong.FamilyBBQ%3Fmibextid%3DLQQJ4d,"Q8 D. Bá Trạc, Phường 1, Quận 8, Thành phố Hồ Chí Minh 700000","Phường 1, Quận 8",Q8 D. Bá Trạc,Thành phố Hồ Chí Minh,700000.0,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.746495399999999,106.6906193",10.746495399999999,106.6906193,32,Hẻm 157/58/33 Đường Dương Bá Trạc,Phường 1,Quận 8,Hồ Chí Minh,True,Đường Dương Bá Trạc
ChIJw7TMH2ovdTER36KT_0z77T0,Nem Nướng Đoàn Như Hài,Nhà hàng,,https://abmavietnam.com/collections/nem-nuong-lang-chai-nha-trang,"37/12 Đường Đoàn Như Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",37/12 Đường Đoàn Như Hài,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.765851099999999,106.7057177",10.765851099999999,106.7057177,37/12,Hẻm 42 Hoàng Diệu,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Hoàng Diệu
ChIJ8efYjXsvdTER7x2d0rpUQdA,Quán cá nướng Cư xá Ngân Hàng,Nhà hàng,0938 795 850,,"QP28+JQF Số 8, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7","QP28+JQF, Số 8",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7515716,106.716917",10.7515716,106.716917,30,Đường Số 8,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Số 8
ChIJqVVgM6ovdTERIKlLSg_tfRA,"Thế Giới Bò - Nướng, sốt & lẩu",Nhà hàng,0937 209 979,,"6 Vĩnh Khánh, Phường 9, Quận 4, Thành phố Hồ Chí Minh 700000","Phường 9, Quận 4",6 Vĩnh Khánh,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7640355,106.70127839999999",10.7640355,106.70127839999999,,Hẻm 109 Bến Vân Đồn,Phường 9,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJp-lrk3svdTERWH9gGvluvY8,Xiên que nướng,Nhà hàng,,,28h cư xá ngân hàng,"Tân Thuận Tây, Quận 7",28h cư xá ngân hàng,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7516878,106.7164483",10.7516878,106.7164483,28H,Đường Số 1H,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Số 1H
ChIJV_RgFkIvdTERbcinz7eKpcI,Bún Thịt Nướng Trương Tuyền,Gian hàng rong,0902 924 788,,"209/10/4 Đ. Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh","Phường 3, Quận 4",209/10/4 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7538264,106.69970239999999",10.7538264,106.69970239999999,4,Hẻm 209 Tôn Thất Thuyết,Phường 3,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
ChIJP3wpDmwvdTERe93ZpA4q_j0,Quán Cá Biển Nướng,Nhà hàng hải sản,0933 991 435,,"231B Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",231B Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761065799999999,106.7047314",10.761065799999999,106.7047314,232/129,Hẻm 198 Đường Đoàn Văn Bơ,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Đoàn Văn Bơ
ChIJRc_kqocldTERtSw3SzJ6qlA,Quán Hào Nướng 40k,Quán ăn nhỏ,0967 345 299,,"49 Đ. Nguyễn Văn Linh, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7",49 Đ. Nguyễn Văn Linh,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7521693,106.726535",10.7521693,106.726535,49,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Nguyễn Văn Linh
ChIJK5bsWQUvdTERsuTcLb5-KVU,Bún thịt nướng Hằng (nước mắm củ kiệu),Nhà hàng gia đình,0903 238 158,,"27 Đ. Yersin, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh","Phường Cầu Ông Lãnh, Quận 1",27 Đ. Yersin,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7656675,106.6980822",10.7656675,106.6980822,357,Đường Nguyễn Công Trứ,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Công Trứ
ChIJf4m9-WkvdTERHfJtiaXAXI4,ABMA Nem Nướng Lang Chai Nha Trang,Nhà hàng,,,"15 Đường Đoàn Như Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4",15 Đường Đoàn Như Hài,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.766475999999999,106.7060489",10.766475999999999,106.7060489,15/2,Hẻm 15 Đường Đoàn Như Hài,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Đoàn Như Hài
ChIJDUR-ImwvdTERoZq2HggDfVk,Bánh mì thịt Nướng Cẩm Hường,Nhà hàng,0934 368 375,,"118b Nguyễn Thần Hiến, Phường 16, Quận 4, Thành phố Hồ Chí Minh","Phường 16, Quận 4",118b Nguyễn Thần Hiến,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7544162,106.7161816",10.7544162,106.7161816,120,Hẻm A105 Nguyễn Thần Hiến,Phường 18,Quận 4,Hồ Chí Minh,True,Hẻm A105 Nguyễn Thần Hiến
ChIJr372zn4vdTERs0aSDc23rQo,Quán nướng Sinbad,Quán ăn nhỏ,,,"PPX9+67H Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7",PPX9+67H,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7480624,106.71821899999999",10.7480624,106.71821899999999,117,Hẻm 76 Đường Số 14A,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True,Đường Số 14A
ChIJOVmFum4vdTER_ERfV2gOctE,Cá Lóc Nướng Thy Thy,Món nướng,,,"20 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",20 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760795499999999,106.70667879999999",10.760795499999999,106.70667879999999,320/74,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True,Đường Vĩnh Khánh
ChIJsSTrUJkvdTERQPVPtPYo5A0,Gà Nướng Thảo Nguyên,Nhà hàng bán đồ ăn mang về,0971 197 071,,"348 Tôn Đản, Phường 4, Quận 4, Thành phố Hồ Chí Minh","Phường 4, Quận 4",348 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.754942,106.705592",10.754942,106.705592,,Đường Tôn Đản,Phường 4,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJS4U9im4vdTERa-guY1mA8MU,Gà nướng,Nhà hàng thịt gà,0909 008 238,,"127 Tôn Đản, Phường 14, Quận 4, Thành phố Hồ Chí Minh","Phường 14, Quận 4",127 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.758916,106.70693899999999",10.758916,106.70693899999999,,Đường Tôn Đản,Phường 14,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
ChIJ17zTKv8vdTERsQiPQ_LyHuY,BÚN THỊT NƯỚNG CÔ ÁNH,Nhà hàng,0908 503 316,,"007 CHUNG CU, Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh","Phường 12, Quận 4","007 CHUNG CU, Đoàn Văn Bơ",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7627641,106.7049127",10.7627641,106.7049127,53,Hẻm 164 Lê Quốc Hưng,Phường 13,Quận 4,Hồ Chí Minh,True,Đường Lê Quốc Hưng
ChIJ4c9LE8YvdTERbZd8W65oOwc,Bánh Mì Thịt Nướng Anh Thư,Nhà hàng,0345 534 435,,"115B Tôn Đản, Phường 14, Quận 4, Thành phố Hồ Chí Minh","Phường 14, Quận 4",115B Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.75906,106.70698499999999",10.75906,106.70698499999999,115B,Đường Tôn Đản,Phường 14,Quận 4,Hồ Chí Minh,True,Đường Tôn Đản
