,place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
1918,ChIJi55vA0cvdTERryBV8i_0KMk,Cửa Hàng Thời Trang Cúc Phước,Cửa hàng quần áo,+84 28 3821 7640,https://www.facebook.com/profile.php%3Fid%3D100082969730582%26mibextid%3DLQQJ4d,"Cửa Hàng Thời Trang Cúc Phước, 103a-106a Tôn Thất Đạm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Nghé, Quận 1",103a-106a Tôn Thất Đạm,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7719515,106.70311459999999",10.7719515,106.70311459999999,98,Đường Tôn Thất Đạm,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True
1919,ChIJlQnRTW0vdTERmGmRHZLN4ak,Cửa Hàng Thời Trang Sifa,Cửa hàng quần áo,+84 28 3941 1739,https://www.sifafashion.com/,"Cửa Hàng Thời Trang Sifa, 179 Đ. Khánh Hội, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 4",179 Đ. Khánh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7571008,106.7001907",10.7571008,106.7001907,177,Đường Khánh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
1920,ChIJZR9_bHsvdTEROVB599TKygo,Fashion Game,Cửa hàng quần áo,+84 907 258 729,http://telecom.vtc.com/,"Fashion Game, 115/3 Nguyễn Thần Hiến, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 4",115/3 Nguyễn Thần Hiến,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753942,106.716313",10.753942,106.716313,115/3,Hẻm A105 Nguyễn Thần Hiến,Phường 18,Quận 4,Hồ Chí Minh,True
1921,ChIJh-6oWoEldTERx5D6eeMQigs,THƯƠNG HIỆU THỜI TRANG TOBENEY,Cửa hàng quần áo,+84 961 707 571,http://tobeney.vn/,"THƯƠNG HIỆU THỜI TRANG TOBENEY, 344 Huỳnh Tấn Phát, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",344 Huỳnh Tấn Phát,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7487728,106.7286627",10.7487728,106.7286627,6B,Hẻm 344 Huỳnh Tấn Phát,Phường Bình Thuận,Quận 7,Hồ Chí Minh,True
1922,ChIJ_Wk0VWkvdTERhGG7KYq5ElI,Shop Dứa - Thời Trang Nam Nữ Cao Cấp,Cửa hàng quần áo,+84 868 996 776,https://www.facebook.com/profile.php?id=100089864783491&locale=vi_VN,"Shop Dứa - Thời Trang Nam Nữ Cao Cấp, A36/1 Đ. Cống Quỳnh, P, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","P, Quận 1",A36/1 Đ. Cống Quỳnh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7666598,106.6879759",10.7666598,106.6879759,,,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
1923,ChIJm6Cc8jgvdTERoKIS_3LzuLI,Shop Thời Trang Lucas,Cửa hàng quần áo,+84 946 313 579,https://www.facebook.com/Lelucas.official/,"Shop Thời Trang Lucas, 226 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","Phường Bến Thành, Quận 1",226 Lý Tự Trọng,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.772555599999999,106.69476569999999",10.772555599999999,106.69476569999999,,Đường Lý Tự Trọng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1924,ChIJ_Wk0VWkvdTERhGG7KYq5ElI,Shop Dứa - Thời Trang Nam Nữ Cao Cấp,Cửa hàng quần áo,+84 868 996 776,https://www.facebook.com/profile.php%3Fid%3D100089864783491%26locale%3Dvi_VN,"Shop Dứa - Thời Trang Nam Nữ Cao Cấp, A36/1 Đ. Cống Quỳnh, P, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","P, Quận 1",A36/1 Đ. Cống Quỳnh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7666598,106.6879759",10.7666598,106.6879759,,,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
1925,ChIJq_JMpncldTER-vN9qF2QFvo,Công Ty Tnhh Thời Trang Đăng Khoa,Cửa hàng quần áo,,https://hosocongty.vn/cong-ty-tnhh-thoi-trang-dang-khoa-com-89466.htm,"Công Ty Tnhh Thời Trang Đăng Khoa, 240 Nguyễn Văn Quỳ, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Phú Thuận, Quận 7",240 Nguyễn Văn Quỳ,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7410032,106.737349",10.7410032,106.737349,5-19,Đường Nguyễn Văn Quỳ,Phường Phú Thuận,Quận 7,Hồ Chí Minh,True
1926,ChIJ0waMrj0vdTERR_lh7qVKvVc,Shop Thời Trang Lane JT,Cửa hàng quần áo,+84 981 013 883,,"Shop Thời Trang Lane JT, 84 Đ. Nguyễn Trãi, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",84 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7702212,106.69150839999999",10.7702212,106.69150839999999,84,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1927,ChIJIcubkhMvdTERhvCnopUAYNs,BAMBO FASHION,Cửa hàng phụ kiện thời trang,+84 973 649 010,,"BAMBO FASHION, Tầng 3 Chợ Nga, 328 Võ Văn Kiệt, Phường Cô Giang, Quận 1, Hồ Chí Minh, Thành phố Hồ Chí Minh 760000, Việt Nam","Phường Cô Giang, Hồ Chí Minh","Tầng 3 Chợ Nga, 328 Võ Văn Kiệt, Phường Cô Giang, Quận 1",Thành phố Hồ Chí Minh,760000.0,"Hồ Chí Minh, Thành phố Hồ Chí Minh",VN,"10.7618615,106.69513459999999",10.7618615,106.69513459999999,328,Đường Võ Văn Kiệt,Phường Cô Giang,Quận 1,Hồ Chí Minh,True
1928,ChIJb8ZcnngvdTEROQRaPE4Oj0s,Shop thời trang Bảo Nghi,Cửa hàng quần áo,+84 903 322 748,,"Shop thời trang Bảo Nghi, 173 Đ. Lâm Văn Bền, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","Bình Thuận, Quận 7",173 Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,70000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.744930499999999,106.7159741",10.744930499999999,106.7159741,22,Hẻm 41 Đường Số 35,Phường Bình Thuận,Quận 7,Hồ Chí Minh,True
1929,ChIJMWZzJW0vdTERb9KeFSoHZUM,Giày Da Thời Trang Nam Nữ Vĩnh Hội,Cửa hàng giày dép,+84 28 3826 5191,,"Giày Da Thời Trang Nam Nữ Vĩnh Hội, 28 Đ. Số 41, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 4",28 Đ. Số 41,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7585044,106.70062519999999",10.7585044,106.70062519999999,26,Đường Số 34,Phường 6,Quận 4,Hồ Chí Minh,True
1930,ChIJC7HzQXYvdTERPhhe6eBRFhY,Shop Thời Trang Daina's,Cửa hàng phụ kiện thời trang,,,"Shop Thời Trang Daina's, 83 Đ. số 9, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","Tân Kiểng, Quận 7",83 Đ. số 9,Thành phố Hồ Chí Minh,70000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.746810199999999,106.7073202",10.746810199999999,106.7073202,83,Hẻm 8 Đường Số 9,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
1931,ChIJQzAZEuYvdTERATxDfWSNwFQ,YÊU Thời Trang Company Limited,Cửa hàng quần áo,+84 795 567 098,,"YÊU Thời Trang Company Limited, 39 Đường số 2, Khu dân cư Him Lam, Quận 7, Thành phố Hồ Chí Minh 72912, Việt Nam","Khu dân cư Him Lam, Quận 7",39 Đường số 2,Thành phố Hồ Chí Minh,72912.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7445486,106.69638599999999",10.7445486,106.69638599999999,39,Đường Số 2,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1932,ChIJ208i2SAvdTERJkBO4qggR4k,Thời Trang Gusa,Cửa hàng quần áo,,,"Thời Trang Gusa, 36 Đường số 16, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",36 Đường số 16,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7568371,106.7042876",10.7568371,106.7042876,34,Đường Số 16,Phường 4,Quận 4,Hồ Chí Minh,True
1933,ChIJne9fLyMvdTERHbkIYI0rUzU,Shop Thời Trang Nữ MBB,Cửa hàng quần áo nữ,+84 933 252 556,,"Shop Thời Trang Nữ MBB, 114A Đ. Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",114A Đ. Tôn Thất Tùng,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7712744,106.68742549999999",10.7712744,106.68742549999999,114B,Đường Nguyễn Thị Minh Khai,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1934,ChIJm9IdlG4vdTERxv3w86_LpOQ,Shop Thời Trang Quận 4,Cửa hàng phụ kiện thời trang,+84 909 157 460,,"Shop Thời Trang Quận 4, 100A Tôn Đản, Phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 10, Quận 4",100A Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.759913,106.7068899",10.759913,106.7068899,100A,Đường Tôn Đản,Phường 14,Quận 4,Hồ Chí Minh,True
1935,ChIJk8DDohwvdTERhld6iLPSLd4,Shop Thời Trang Nam Cường Nam,Cửa hàng phụ kiện thời trang,+84 28 3922 5762,,"Shop Thời Trang Nam Cường Nam, 18 Đ. Nguyễn Trãi, Phường 3, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 5",18 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7587212,106.68145299999999",10.7587212,106.68145299999999,32,Đường Nguyễn Trãi,Phường 3,Quận 5,Hồ Chí Minh,True
1936,ChIJnzAbA3YvdTERUR7xQYWwoZk,Cửa Hàng Thời Trang Huy Giàu,Cửa hàng phụ kiện thời trang,+84 906 381 246,,"Cửa Hàng Thời Trang Huy Giàu, 116 Đường Số 15, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",116 Đường Số 15,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7455824,106.7061557",10.7455824,106.7061557,,Đường Số 15,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
1937,ChIJPY9kQ0cvdTERLWc-IQFAP-A,Shop Thời Trang Kelly Bùi,Cửa hàng quần áo,,,"Shop Thời Trang Kelly Bùi, 65 Đ. Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Nghé, Quận 1",65 Đ. Lê Lợi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.773759199999999,106.7009779",10.773759199999999,106.7009779,,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True
1938,ChIJqX54VpsvdTER_Kynw55Rats,Shop Thời Trang Len Boutique,Cửa hàng phụ kiện thời trang,+84 983 322 248,,"Shop Thời Trang Len Boutique, 38 Đường số 85, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",38 Đường số 85,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.739469,106.7111975",10.739469,106.7111975,,Hẻm 426 Đường Số 40,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1939,ChIJwV6P6tUvdTERUjBOfSWA9HE,Shop thời trang Ritara,Cửa hàng quần áo,,,"Shop thời trang Ritara, 68 Đ. Huỳnh Thúc Kháng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Bến Thành, Quận 1",68 Đ. Huỳnh Thúc Kháng,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7716953,106.7000082",10.7716953,106.7000082,12B,Hẻm 68 Đường Huỳnh Thúc Kháng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1940,ChIJyebgvWwvdTERSXuyBn2btiw,KiMi Clothing - Thời trang thiết kế,Cửa hàng quần áo,+84 945 986 392,,"KiMi Clothing - Thời trang thiết kế, 6/18 Đ. Cách Mạng Tháng 8, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Bến Thành, Quận 1",6/18 Đ. Cách Mạng Tháng 8,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7719768,106.69358229999999",10.7719768,106.69358229999999,18A,Hẻm 6 Cách Mạng Tháng 8,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1941,ChIJJaGdzTovdTERZV-CEmcHXvk,Shop Thời Trang Miu Rey Tokyo Style,Cửa hàng quần áo nữ,+84 28 3930 0164,,"Shop Thời Trang Miu Rey Tokyo Style, 71 Bà Thanh Quan, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 3",71 Bà Thanh Quan,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.776866199999999,106.6881628",10.776866199999999,106.6881628,77,Đường Bà Huyện Thanh Quan,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
1942,ChIJwX5hJxgvdTERUvG1vZiwLnw,Shop Thời Trang Mỹ Tiên,Cửa hàng quần áo,+84 28 3925 0879,,"Shop Thời Trang Mỹ Tiên, 185 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Phường Nguyễn Cư Trinh, Quận 1",185 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7661784,106.6881532",10.7661784,106.6881532,185K,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True
1943,ChIJJw8YzhwvdTERanG8XV2a5_c,Shop Thời trang Nữ,Cửa hàng quần áo,+84 28 2216 3375,,"Shop Thời trang Nữ, 115 Đ. Nguyễn Trãi, Phường 3, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 5",115 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7578874,106.6800548",10.7578874,106.6800548,105A,Đường Nguyễn Trãi,Phường 3,Quận 5,Hồ Chí Minh,True
1944,ChIJc76nU2kvdTERZRS12VGEVdE,Cửa Hàng Nữ Trang Kim Ngân,Cửa hàng phụ kiện thời trang,+84 902 308 404,,"Cửa Hàng Nữ Trang Kim Ngân, 296 Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 10, Quận 4",296 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7616405,106.70639469999999",10.7616405,106.70639469999999,298,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True
1945,ChIJoRRisCwvdTERGeyd0hGT7z0,Thời Trang Trung Niên,Cửa hàng,+84 946 437 467,,"Thời Trang Trung Niên, 11 Đ. Hoàng Diệu, phường 8, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","phường 8, Quận 4",11 Đ. Hoàng Diệu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7619326,106.70251929999999",10.7619326,106.70251929999999,237/20,Hẻm 237 Hoàng Diệu,Phường 8,Quận 4,Hồ Chí Minh,True
1946,ChIJG-os1CQvdTER-SBUtAKxlWw,Shop thời trang Kiều Phong 220,Cửa hàng quần áo,+84 907 383 974,,"Shop thời trang Kiều Phong 220, 220 Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 3",220 Nguyễn Đình Chiểu,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.777840099999999,106.6892838",10.777840099999999,106.6892838,232,Đường Trương Định,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True
1947,ChIJ9WgeS3AvdTERiTs0kCNl0Pw,Cửa Hàng Thời Trang Phan Đình Nhân,Cửa hàng phụ kiện thời trang,+84 938 475 826,,"Cửa Hàng Thời Trang Phan Đình Nhân, B205, Đường Xóm Chiếu, Phường 15, Quận 4, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 4","B205, Đường Xóm Chiếu, Phường 15, Quận 4",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7544697,106.7088217",10.7544697,106.7088217,92B/17/65A,Hẻm 213 Xóm Chiếu,Phường 15,Quận 4,Hồ Chí Minh,True
1948,ChIJjQNBySMvdTERfJUDzGMG05o,Shop Thời Trang Sexy Girl,Cửa hàng quần áo nữ,+84 792 888 899,,"Shop Thời Trang Sexy Girl, 137 Đ. Cao Đạt, Phường 1, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Phường 1, Quận 5",137 Đ. Cao Đạt,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7544541,106.6838435",10.7544541,106.6838435,141,Đường Cao Đạt,Phường 1,Quận 5,Hồ Chí Minh,True
1949,ChIJq-L7VKwvdTERAraJoJdKEFg,Thỏ Tây Fashion,Cửa hàng phụ kiện thời trang,,,"Thỏ Tây Fashion, 143 Đ. Nguyễn Trãi, Phường 2, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","Phường 2, Quận 5",143 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.757489699999999,106.6790434",10.757489699999999,106.6790434,145A,Hẻm 143 Nguyễn Trãi,Phường 2,Quận 5,Hồ Chí Minh,True
1950,ChIJn9NU_WsvdTERnxZ2ogkKxqc,Thien Phu Fashion Shop,Cửa hàng quần áo nữ,+84 28 3826 7493,,"Thien Phu Fashion Shop, 246 Đoàn Văn Bơ, Phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 10, Quận 4",246 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.762071599999999,106.7056789",10.762071599999999,106.7056789,205,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True
1951,ChIJlbTKlGkvdTEREwN71e3OWtM,Công Ty Kd Hàng Thời Trang Việt Nam,Cửa hàng,+84 28 3943 3439,,"Công Ty Kd Hàng Thời Trang Việt Nam, 72 Nguyễn Tất Thành, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",72 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.765646199999999,106.7067841",10.765646199999999,106.7067841,74-72,Đường Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True
1952,ChIJPdAbmxUvdTERsYE79psbWeA,Thời trang trẻ em Pepco,Cửa hàng quần áo,+84 988 118 666,,"Thời trang trẻ em Pepco, Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Bến Thành, Quận 1",,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7700958,106.69152749999999",10.7700958,106.69152749999999,81,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True
1953,ChIJc0euiXovdTER-sU8lU9_UAI,Thời Trang Trẻ Em Babilove,Cửa hàng quần áo trẻ em,+84 972 271 087,,"Thời Trang Trẻ Em Babilove, 39/23 Đ. Tôn Thất Thuyết, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 4",39/23 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.753205,106.7126222",10.753205,106.7126222,38/23,Đường Tôn Thất Thuyết,Phường 16,Quận 4,Hồ Chí Minh,True
1954,ChIJmRoQAoQvdTERx9BcOpkW1Io,SHOP HOÀNG YẾN Thời trang nam nữ,Cửa hàng quần áo,+84 902 909 705,,"SHOP HOÀNG YẾN Thời trang nam nữ, 85 Số 11, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",85 Số 11,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7462897,106.7076663",10.7462897,106.7076663,13/11,Đường Số 11,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
1955,ChIJxfHfazMvdTER5WaLeijZlNs,Thời trang doanchau.vn,Nhà thiết kế thời trang,+84 969 763 340,,"Thời trang doanchau.vn, 56 Đường Số 15, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",56 Đường Số 15,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7456201,106.7085099",10.7456201,106.7085099,50,Hẻm 18 Đường Số 15,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1956,ChIJS2H1onIvdTERsgTYONlCcL8,Shop Thời Trang Hiển Phát,Cửa hàng quần áo,+84 908 809 175,,"Shop Thời Trang Hiển Phát, 129 Đ. Khánh Hội, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 4",129 Đ. Khánh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755803799999999,106.7011531",10.755803799999999,106.7011531,33,Đường Khánh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
1957,ChIJdeOq-IEldTERPiIVjNWOx_M,Shop Thời Trang Hoàng Việt,Cửa hàng quần áo,,,"Shop Thời Trang Hoàng Việt, 476 Huỳnh Tấn Phát, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Bình Thuận, Quận 7",476 Huỳnh Tấn Phát,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7442662,106.7292669",10.7442662,106.7292669,476,Hẻm 28 Huỳnh Tấn Phát,Phường Tân Thuận Đông,Quận 7,Hồ Chí Minh,True
1958,ChIJa8jJvs8vdTERGN7CZnFP7UE,Shop thời trang Dolphin Fashion,Cửa hàng quần áo,,,"Shop thời trang Dolphin Fashion, 310 Lê Văn Lương, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Hưng, Quận 7",310 Lê Văn Lương,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7415431,106.7037335",10.7415431,106.7037335,159A,Đường Lê Văn Lương,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1959,ChIJz_VTxWgvdTERJcXtBEtKrBo,Lalagi - Thời trang Hàn Quốc,Cửa hàng quần áo,,,"Lalagi - Thời trang Hàn Quốc, 231 Đ. Lâm Văn Bền, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Bình Thuận, Quận 7",231 Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7412862,106.71593519999999",10.7412862,106.71593519999999,227,Đường Lâm Văn Bền,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1960,ChIJ_djD4w8vdTERChe-XyvxApQ,Phan Thi Thuy Trang Fashion Shop,Cửa hàng quần áo nữ,+84 974 950 804,,"Phan Thi Thuy Trang Fashion Shop, 225, Vo Van Kiet Street, Ward Cô Giang, District 1, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cầu Kho, Quận 1","225, Vo Van Kiet Street, Ward Cô Giang, District 1",Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7568453,106.68912119999999",10.7568453,106.68912119999999,,Đường Võ Văn Kiệt,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True
1961,ChIJJ19QGRAvdTERIQIcSG3tMpA,Shop Thời Trang Cao Nguyễn,Cửa hàng quần áo,+84 909 567 323,,"Shop Thời Trang Cao Nguyễn, 22 Đ. Nguyễn Cảnh Chân, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cầu Kho, Quận 1",22 Đ. Nguyễn Cảnh Chân,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7583288,106.68811769999999",10.7583288,106.68811769999999,391,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True
1962,ChIJnV3H6acvdTERwsT1ZO1MgO0,Thời Trang Công Sở Xuân Thơm,Cửa hàng quần áo nữ,+84 968 120 388,,"Thời Trang Công Sở Xuân Thơm, 250 D. Bá Trạc, Phường 2, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Phường 2, Quận 8",250 D. Bá Trạc,Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.7456935,106.6891958",10.7456935,106.6891958,258/8,Hẻm 258 Dương Bá Trạc,Phường 2,Quận 8,Hồ Chí Minh,True
1963,ChIJsT87FxYvdTERaHAptZi33qU,MTV Fashion,Cửa hàng phụ kiện thời trang,+84 902 343 292,,"MTV Fashion, 114 Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường Phạm Ngũ Lão, Quận 1",114 Đ. Bùi Viện,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.766973499999999,106.6928252",10.766973499999999,106.6928252,110,Đường Bùi Viện,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True
1964,ChIJI4U2ZEgvdTER33fkEhVyWuc,Shop Pa-Thít-Thay ( thời trang nam nữ Thái ),Cửa hàng quần áo,,,"Shop Pa-Thít-Thay ( thời trang nam nữ Thái ), 22 D. Bá Trạc, Phường 1, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Phường 1, Quận 8",22 D. Bá Trạc,Thành phố Hồ Chí Minh,,"Quận 8, Thành phố Hồ Chí Minh",VN,"10.7483527,106.68940649999999",10.7483527,106.68940649999999,G2,Đường Dương Bá Trạc,Phường 1,Quận 8,Hồ Chí Minh,True
